學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,學生數,教師數,上學年度畢業生數,縣市名稱,體系別
0003,國立臺灣大學,09141143,醫療器材與醫學影像研究所,D 日,M 碩士,15,5,9,30 臺北市,1 一般
0003,國立臺灣大學,09151132,物理治療學系,D 日,D 博士,20,0,2,30 臺北市,1 一般
0003,國立臺灣大學,09151132,物理治療學系,D 日,M 碩士,35,0,15,30 臺北市,1 一般
0003,國立臺灣大學,09151132,物理治療學系,D 日,B 學士,160,15,41,30 臺北市,1 一般
0003,國立臺灣大學,09152133,職能治療學系,D 日,D 博士,17,0,2,30 臺北市,1 一般
0003,國立臺灣大學,09152133,職能治療學系,D 日,M 碩士,25,0,10,30 臺北市,1 一般
0003,國立臺灣大學,09152133,職能治療學系,D 日,B 學士,171,11,27,30 臺北市,1 一般
0003,國立臺灣大學,09161129,藥學系,D 日,D 博士,15,0,7,30 臺北市,1 一般
0003,國立臺灣大學,09161129,藥學系,D 日,M 碩士,46,0,24,30 臺北市,1 一般
0003,國立臺灣大學,09161129,藥學系,D 日,B 學士,273,16,29,30 臺北市,1 一般
0003,國立臺灣大學,09161131,臨床藥學研究所,D 日,D 博士,5,0,0,30 臺北市,1 一般
0003,國立臺灣大學,09161131,臨床藥學研究所,D 日,M 碩士,14,7,16,30 臺北市,1 一般
0003,國立臺灣大學,09191122,公共衛生碩士學位學程,D 日,M 碩士,96,0,26,30 臺北市,1 一般
0003,國立臺灣大學,09191122,公共衛生學系,D 日,B 學士,157,9,34,30 臺北市,1 一般
0003,國立臺灣大學,09191123,職業醫學與工業衛生研究所,D 日,D 博士,0,0,2,30 臺北市,1 一般
0003,國立臺灣大學,09191123,職業醫學與工業衛生研究所,D 日,M 碩士,0,0,10,30 臺北市,1 一般
0003,國立臺灣大學,09191125,環境衛生研究所,D 日,M 碩士,0,0,10,30 臺北市,1 一般
0003,國立臺灣大學,09191126,流行病學與預防醫學研究所,D 日,D 博士,89,0,17,30 臺北市,1 一般
0003,國立臺灣大學,09191126,流行病學與預防醫學研究所,D 日,M 碩士,87,17,42,30 臺北市,1 一般
0003,國立臺灣大學,09191126,流行病學與預防醫學研究所,N 職,M 碩士,16,0,6,30 臺北市,1 一般
0003,國立臺灣大學,09191127,健康政策與管理研究所,D 日,D 博士,49,0,7,30 臺北市,1 一般
0003,國立臺灣大學,09191127,健康政策與管理研究所,D 日,M 碩士,70,9,30,30 臺北市,1 一般
0003,國立臺灣大學,09191127,健康政策與管理研究所,N 職,M 碩士,40,0,9,30 臺北市,1 一般
0003,國立臺灣大學,09191128,健康行為與社區科學研究所,D 日,M 碩士,29,5,5,30 臺北市,1 一般
0003,國立臺灣大學,09191157,食品安全與健康研究所,D 日,M 碩士,33,4,5,30 臺北市,1 一般
0003,國立臺灣大學,09191162,環境與職業健康科學研究所,D 日,D 博士,40,0,0,30 臺北市,1 一般
0003,國立臺灣大學,09191162,環境與職業健康科學研究所,D 日,M 碩士,89,18,0,30 臺北市,1 一般
0003,國立臺灣大學,09191163,全球衛生碩士學位學程,D 日,M 碩士,11,0,0,30 臺北市,1 一般
0003,國立臺灣大學,09199141,毒理學研究所,D 日,D 博士,22,0,0,30 臺北市,1 一般
0003,國立臺灣大學,09199141,毒理學研究所,D 日,M 碩士,24,7,8,30 臺北市,1 一般
0003,國立臺灣大學,09199159,國際三校農業生技與健康醫療碩士學位學程,D 日,M 碩士,10,0,5,30 臺北市,1 一般
0003,國立臺灣大學,09231144,社會工作學系,D 日,D 博士,19,0,4,30 臺北市,1 一般
0003,國立臺灣大學,09231144,社會工作學系,D 日,M 碩士,60,0,16,30 臺北市,1 一般
0003,國立臺灣大學,09231144,社會工作學系,D 日,B 學士,209,16,41,30 臺北市,1 一般
0003,國立臺灣大學,10152145,運動設施與健康管理碩士學位學程,D 日,M 碩士,39,1,3,30 臺北市,1 一般
0003,國立臺灣大學,99999Z01,通識及共同科目,D 日,,0,40,0,30 臺北市,1 一般
0003,國立臺灣大學,99999Z03,軍訓教官,D 日,,0,1,0,30 臺北市,1 一般
0003,國立臺灣大學,99999Z99,其他(包括行政助教),D 日,,0,1,0,30 臺北市,1 一般
0004,國立臺灣師範大學,01111001,教育學系,D 日,D 博士,76,0,8,30 臺北市,3 師範
0004,國立臺灣師範大學,01111001,教育學系,D 日,M 碩士,66,0,27,30 臺北市,3 師範
0004,國立臺灣師範大學,01111001,教育學系,D 日,B 學士,267,19,51,30 臺北市,3 師範
0004,國立臺灣師範大學,01111001,教育學系教育行政碩士在職專班,N 職,M 碩士,117,0,25,30 臺北市,3 師範
0004,國立臺灣師範大學,01113018,特殊教育學系,D 日,D 博士,49,0,5,30 臺北市,3 師範
0004,國立臺灣師範大學,01113018,特殊教育學系,D 日,M 碩士,64,0,14,30 臺北市,3 師範
0004,國立臺灣師範大學,01113018,特殊教育學系,D 日,B 學士,173,12,47,30 臺北市,3 師範
0004,國立臺灣師範大學,01113018,特殊教育學系,N 職,M 碩士,87,0,20,30 臺北市,3 師範
0004,國立臺灣師範大學,01114019,教育政策與行政研究所,D 日,M 碩士,49,5,7,30 臺北市,3 師範
0004,國立臺灣師範大學,01115002,課程與教學研究所,D 日,D 博士,41,0,3,30 臺北市,3 師範
0004,國立臺灣師範大學,01115002,課程與教學研究所,D 日,M 碩士,57,7,12,30 臺北市,3 師範
0004,國立臺灣師範大學,01115006,科學教育研究所,D 日,D 博士,34,0,4,30 臺北市,3 師範
0004,國立臺灣師範大學,01115006,科學教育研究所,D 日,M 碩士,76,11,17,30 臺北市,3 師範
0004,國立臺灣師範大學,01116014,資訊教育研究所,D 日,D 博士,22,0,0,30 臺北市,3 師範
0004,國立臺灣師範大學,01116014,資訊教育研究所,D 日,M 碩士,55,7,8,30 臺北市,3 師範
0004,國立臺灣師範大學,01116079,學習科學學士學位學程,D 日,B 學士,48,8,0,30 臺北市,3 師範
0004,國立臺灣師範大學,01118010,工業教育學系,D 日,M 碩士,82,0,14,30 臺北市,3 師範
0004,國立臺灣師範大學,01131004,公民教育與活動領導學系,D 日,D 博士,46,0,3,30 臺北市,3 師範
0004,國立臺灣師範大學,01131004,公民教育與活動領導學系,D 日,M 碩士,83,0,25,30 臺北市,3 師範
0004,國立臺灣師範大學,01131004,公民教育與活動領導學系,D 日,B 學士,372,18,80,30 臺北市,3 師範
0004,國立臺灣師範大學,01131004,公民教育與活動領導學系活動領導碩士在職專班(含學生事務碩士在職專班),N 職,M 碩士,70,0,22,30 臺北市,3 師範
0004,國立臺灣師範大學,01131009,社會教育學系,D 日,D 博士,26,0,3,30 臺北市,3 師範
0004,國立臺灣師範大學,01131009,社會教育學系,D 日,M 碩士,71,0,16,30 臺北市,3 師範
0004,國立臺灣師範大學,01131009,社會教育學系,D 日,B 學士,228,11,60,30 臺北市,3 師範
0004,國立臺灣師範大學,01131009,社會教育學系社會教育與文化行政碩士在職專班,N 職,M 碩士,65,0,6,30 臺北市,3 師範
0004,國立臺灣師範大學,01131017,健康促進與衛生教育學系,D 日,M 碩士,58,0,18,30 臺北市,3 師範
0004,國立臺灣師範大學,01131017,健康促進與衛生教育學系,D 日,B 學士,170,13,35,30 臺北市,3 師範
0004,國立臺灣師範大學,01141007,人類發展與家庭學系,D 日,D 博士,35,0,9,30 臺北市,3 師範
0004,國立臺灣師範大學,01141007,人類發展與家庭學系,D 日,M 碩士,80,0,25,30 臺北市,3 師範
0004,國立臺灣師範大學,01141007,人類發展與家庭學系,D 日,B 學士,344,10,85,30 臺北市,3 師範
0004,國立臺灣師範大學,01141007,人類發展與家庭學系幼兒教育碩士在職專班,N 職,M 碩士,6,0,3,30 臺北市,3 師範
0004,國立臺灣師範大學,01141010,工業教育學系,D 日,D 博士,33,0,0,30 臺北市,3 師範
0004,國立臺灣師範大學,01141010,工業教育學系,D 日,B 學士,157,10,50,30 臺北市,3 師範
0004,國立臺灣師範大學,01141010,工業教育學系機械教學碩士在職專班,N 職,M 碩士,78,0,23,30 臺北市,3 師範
0004,國立臺灣師範大學,01141013,環境教育研究所,D 日,D 博士,17,0,2,30 臺北市,3 師範
0004,國立臺灣師範大學,01141013,環境教育研究所,D 日,M 碩士,55,7,17,30 臺北市,3 師範
0004,國立臺灣師範大學,01141015,體育學系,D 日,D 博士,118,0,10,30 臺北市,3 師範
0004,國立臺灣師範大學,01141015,體育學系,D 日,M 碩士,133,0,34,30 臺北市,3 師範
0004,國立臺灣師範大學,01141015,體育學系,D 日,B 學士,263,33,66,30 臺北市,3 師範
0004,國立臺灣師範大學,01141015,體育學系運動科學碩士在職專班(含體育教學碩士在職專班),N 職,M 碩士,45,0,5,30 臺北市,3 師範
0004,國立臺灣師範大學,01141017,健康促進與衛生教育學系,D 日,D 博士,44,0,7,30 臺北市,3 師範
0004,國立臺灣師範大學,01141017,健康促進與衛生教育學系健康教育教學碩士在職專班,N 職,M 碩士,110,0,30,30 臺北市,3 師範
0004,國立臺灣師範大學,01199021,教育學院學士班,D 日,B 學士,22,0,0,30 臺北市,3 師範
0004,國立臺灣師範大學,01199021,教育學院創造力發展碩士在職專班,N 職,M 碩士,89,0,16,30 臺北市,3 師範
0004,國立臺灣師範大學,01199022,科技應用與人力資源發展學系,D 日,D 博士,39,0,2,30 臺北市,3 師範
0004,國立臺灣師範大學,01199022,科技應用與人力資源發展學系,D 日,M 碩士,89,0,29,30 臺北市,3 師範
0004,國立臺灣師範大學,01199022,科技應用與人力資源發展學系,D 日,B 學士,230,15,46,30 臺北市,3 師範
0004,國立臺灣師範大學,01199022,科技應用與人力資源發展學系人力資源發展碩士在職專班,N 職,M 碩士,77,0,28,30 臺北市,3 師範
0004,國立臺灣師範大學,02112037,設計學系,D 日,D 博士,23,0,0,30 臺北市,3 師範
0004,國立臺灣師範大學,02112037,設計學系,D 日,M 碩士,84,0,19,30 臺北市,3 師範
0004,國立臺灣師範大學,02112037,設計學系,D 日,B 學士,160,13,42,30 臺北市,3 師範
0004,國立臺灣師範大學,02112037,設計學系設計教學碩士在職專班(含創作碩士在職專班),N 職,M 碩士,96,0,15,30 臺北市,3 師範
0004,國立臺灣師範大學,02131023,美術學系,D 日,D 博士,108,0,12,30 臺北市,3 師範
0004,國立臺灣師範大學,02131023,美術學系,D 日,M 碩士,124,0,20,30 臺北市,3 師範
0004,國立臺灣師範大學,02131023,美術學系,D 日,B 學士,187,18,42,30 臺北市,3 師範
0004,國立臺灣師範大學,02131023,美術學系美術教學碩士在職專班(含美術理論、美術創作碩士在職專班),N 職,M 碩士,156,0,30,30 臺北市,3 師範
0004,國立臺灣師範大學,02151024,音樂學系,D 日,D 博士,32,0,4,30 臺北市,3 師範
0004,國立臺灣師範大學,02151024,音樂學系,D 日,M 碩士,122,0,32,30 臺北市,3 師範
0004,國立臺灣師範大學,02151024,音樂學系,D 日,B 學士,277,32,66,30 臺北市,3 師範
0004,國立臺灣師範大學,02151024,音樂學系,N 職,M 碩士,161,0,24,30 臺北市,3 師範
0004,國立臺灣師範大學,02151025,民族音樂研究所,D 日,M 碩士,52,4,17,30 臺北市,3 師範
0004,國立臺灣師範大學,02152027,表演藝術研究所,D 日,M 碩士,80,0,25,30 臺北市,3 師範
0004,國立臺灣師範大學,02152027,表演藝術學士學位學程,D 日,B 學士,76,8,0,30 臺北市,3 師範
0004,國立臺灣師範大學,02191026,藝術史研究所,D 日,M 碩士,45,6,8,30 臺北市,3 師範
0004,國立臺灣師範大學,02199C01,流行音樂產業碩士專班,D 日,M 碩士,1,0,1,30 臺北市,3 師範
0004,國立臺灣師範大學,02221035,歷史學系,D 日,D 博士,23,0,4,30 臺北市,3 師範
0004,國立臺灣師範大學,02221035,歷史學系,D 日,M 碩士,97,0,13,30 臺北市,3 師範
0004,國立臺灣師範大學,02221035,歷史學系,D 日,B 學士,248,16,63,30 臺北市,3 師範
0004,國立臺灣師範大學,02221035,歷史學系歷史碩士在職專班,N 職,M 碩士,7,0,6,30 臺北市,3 師範
0004,國立臺灣師範大學,02221036,臺灣史研究所,D 日,M 碩士,52,5,13,30 臺北市,3 師範
0004,國立臺灣師範大學,02299045,歐洲文化與觀光研究所,D 日,M 碩士,46,4,6,30 臺北市,3 師範
0004,國立臺灣師範大學,02299Y15,文學院,D 日,,0,1,0,30 臺北市,3 師範
0004,國立臺灣師範大學,02311033,英語學系,D 日,D 博士,45,0,5,30 臺北市,3 師範
0004,國立臺灣師範大學,02311033,英語學系,D 日,M 碩士,151,0,24,30 臺北市,3 師範
0004,國立臺灣師範大學,02311033,英語學系,D 日,B 學士,329,51,77,30 臺北市,3 師範
0004,國立臺灣師範大學,02311033,英語學系英語教學碩士在職專班,N 職,M 碩士,32,0,14,30 臺北市,3 師範
0004,國立臺灣師範大學,02312034,翻譯研究所,D 日,D 博士,32,0,3,30 臺北市,3 師範
0004,國立臺灣師範大學,02312034,翻譯研究所,D 日,M 碩士,84,7,19,30 臺北市,3 師範
0004,國立臺灣師範大學,02312034,翻譯研究所軍事口譯碩士在職專班,N 職,M 碩士,8,0,0,30 臺北市,3 師範
0004,國立臺灣師範大學,02313005,華語文教學系,D 日,D 博士,33,0,3,30 臺北市,3 師範
0004,國立臺灣師範大學,02313005,華語文教學系,D 日,M 碩士,185,0,41,30 臺北市,3 師範
0004,國立臺灣師範大學,02313005,華語文教學系,D 日,B 學士,415,25,130,30 臺北市,3 師範
0004,國立臺灣師範大學,02313005,華語文教學系華語教學境外碩士在職專班(含對外華語教學碩士在職專班),N 職,M 碩士,63,0,7,30 臺北市,3 師範
0004,國立臺灣師範大學,02321028,臺灣語文學系,D 日,D 博士,34,0,0,30 臺北市,3 師範
0004,國立臺灣師範大學,02321028,臺灣語文學系,D 日,M 碩士,51,0,4,30 臺北市,3 師範
0004,國立臺灣師範大學,02321028,臺灣語文學系,D 日,B 學士,98,10,21,30 臺北市,3 師範
0004,國立臺灣師範大學,02321028,臺灣語文學系臺灣研究及母語教師碩士在職專班,N 職,M 碩士,1,0,1,30 臺北市,3 師範
0004,國立臺灣師範大學,02322029,國文學系,D 日,D 博士,74,0,10,30 臺北市,3 師範
0004,國立臺灣師範大學,02322029,國文學系,D 日,M 碩士,113,0,21,30 臺北市,3 師範
0004,國立臺灣師範大學,02322029,國文學系,D 日,B 學士,467,40,115,30 臺北市,3 師範
0004,國立臺灣師範大學,02322029,國文學系,N 職,M 碩士,133,0,21,30 臺北市,3 師範
0004,國立臺灣師範大學,03121039,政治學研究所,D 日,,0,4,0,30 臺北市,3 師範
0004,國立臺灣師範大學,03121039,政治學研究所,D 日,D 博士,12,0,4,30 臺北市,3 師範
0004,國立臺灣師範大學,03121039,政治學研究所,D 日,M 碩士,2,0,0,30 臺北市,3 師範
0004,國立臺灣師範大學,03121039,政治學研究所三民主義教學碩士在職專班,N 職,M 碩士,1,0,0,30 臺北市,3 師範
0004,國立臺灣師範大學,03131003,教育心理與輔導學系,D 日,D 博士,69,0,8,30 臺北市,3 師範
0004,國立臺灣師範大學,03131003,教育心理與輔導學系,D 日,M 碩士,127,0,32,30 臺北市,3 師範
0004,國立臺灣師範大學,03131003,教育心理與輔導學系,D 日,B 學士,195,22,38,30 臺北市,3 師範
0004,國立臺灣師範大學,03131003,教育心理與輔導學系,N 職,M 碩士,82,0,21,30 臺北市,3 師範
0004,國立臺灣師範大學,03142041,地理學系,D 日,D 博士,29,0,2,30 臺北市,3 師範
0004,國立臺灣師範大學,03142041,地理學系,D 日,M 碩士,68,0,17,30 臺北市,3 師範
0004,國立臺灣師範大學,03142041,地理學系,D 日,B 學士,326,23,65,30 臺北市,3 師範
0004,國立臺灣師範大學,03142041,地理學系地理碩士在職專班,N 職,M 碩士,47,0,11,30 臺北市,3 師範
0004,國立臺灣師範大學,03143042,東亞學系,D 日,D 博士,11,0,0,30 臺北市,3 師範
0004,國立臺灣師範大學,03143042,東亞學系,D 日,M 碩士,73,0,13,30 臺北市,3 師範
0004,國立臺灣師範大學,03143042,東亞學系,D 日,B 學士,204,12,50,30 臺北市,3 師範
0004,國立臺灣師範大學,03199070,復健諮商研究所,D 日,M 碩士,30,5,7,30 臺北市,3 師範
0004,國立臺灣師範大學,03211048,大眾傳播研究所,D 日,M 碩士,94,6,16,30 臺北市,3 師範
0004,國立臺灣師範大學,03214050,圖文傳播學系,D 日,M 碩士,65,0,17,30 臺北市,3 師範
0004,國立臺灣師範大學,03214050,圖文傳播學系,D 日,B 學士,182,8,47,30 臺北市,3 師範
0004,國立臺灣師範大學,03214050,圖文傳播學系,N 職,M 碩士,92,0,6,30 臺北市,3 師範
0004,國立臺灣師範大學,03222049,圖書資訊學研究所,D 日,D 博士,13,0,0,30 臺北市,3 師範
0004,國立臺灣師範大學,03222049,圖書資訊學研究所,D 日,M 碩士,56,8,17,30 臺北市,3 師範
0004,國立臺灣師範大學,03222049,圖書資訊學研究所圖書資訊學碩士在職專班,N 職,M 碩士,47,0,5,30 臺北市,3 師範
0004,國立臺灣師範大學,04131047,全球經營與策略研究所,D 日,M 碩士,68,7,15,30 臺北市,3 師範
0004,國立臺灣師範大學,04131051,企業管理學系,D 日,B 學士,238,9,63,30 臺北市,3 師範
0004,國立臺灣師範大學,04131052,管理研究所,D 日,M 碩士,84,7,21,30 臺北市,3 師範
0004,國立臺灣師範大學,04131053,國際企業管理雙碩士學位學程,D 日,M 碩士,1,0,0,30 臺北市,3 師範
0004,國立臺灣師範大學,04131055,管理學院高階經理人企業管理碩士在職專班,N 職,M 碩士,171,0,92,30 臺北市,3 師範
0004,國立臺灣師範大學,04131082,運動與休閒學院樂活產業高階經理人企業管理碩士在職專班,N 職,M 碩士,65,0,0,30 臺北市,3 師範
0004,國立臺灣師範大學,04191054,國際人力資源發展研究所,D 日,M 碩士,63,5,30,30 臺北市,3 師範
0004,國立臺灣師範大學,05111056,生命科學系,D 日,D 博士,23,0,8,30 臺北市,3 師範
0004,國立臺灣師範大學,05111056,生命科學系,D 日,M 碩士,90,0,37,30 臺北市,3 師範
0004,國立臺灣師範大學,05111056,生命科學系,D 日,B 學士,243,27,50,30 臺北市,3 師範
0004,國立臺灣師範大學,05111057,生物多樣性國際研究生博士學位學程,D 日,D 博士,39,0,7,30 臺北市,3 師範
0004,國立臺灣師範大學,05121084,生技醫藥產業碩士學位學程,D 日,M 碩士,15,3,0,30 臺北市,3 師範
0004,國立臺灣師範大學,05191083,營養科學碩士學位學程,D 日,M 碩士,19,0,0,30 臺北市,3 師範
0004,國立臺灣師範大學,05191083,營養科學學士學位學程,D 日,B 學士,56,7,0,30 臺北市,3 師範
0004,國立臺灣師範大學,05311059,化學系,D 日,D 博士,26,0,8,30 臺北市,3 師範
0004,國立臺灣師範大學,05311059,化學系,D 日,M 碩士,179,0,82,30 臺北市,3 師範
0004,國立臺灣師範大學,05311059,化學系,D 日,B 學士,326,26,70,30 臺北市,3 師範
0004,國立臺灣師範大學,05321060,地球科學系,D 日,D 博士,19,0,5,30 臺北市,3 師範
0004,國立臺灣師範大學,05321060,地球科學系,D 日,M 碩士,64,0,13,30 臺北市,3 師範
0004,國立臺灣師範大學,05321060,地球科學系,D 日,B 學士,160,17,29,30 臺北市,3 師範
0004,國立臺灣師範大學,05323069,海洋環境科技研究所,D 日,,0,5,0,30 臺北市,3 師範
0004,國立臺灣師範大學,05331061,物理學系,D 日,D 博士,30,0,6,30 臺北市,3 師範
0004,國立臺灣師範大學,05331061,物理學系,D 日,M 碩士,96,0,16,30 臺北市,3 師範
0004,國立臺灣師範大學,05331061,物理學系,D 日,B 學士,262,27,59,30 臺北市,3 師範
0004,國立臺灣師範大學,05411062,數學系,D 日,D 博士,21,0,3,30 臺北市,3 師範
0004,國立臺灣師範大學,05411062,數學系,D 日,M 碩士,79,0,22,30 臺北市,3 師範
0004,國立臺灣師範大學,05411062,數學系,D 日,B 學士,378,31,69,30 臺北市,3 師範
0004,國立臺灣師範大學,05499062,數學系數學教學碩士在職專班,N 職,M 碩士,11,0,5,30 臺北市,3 師範
0004,國立臺灣師範大學,06131065,資訊工程學系,D 日,D 博士,16,0,1,30 臺北市,3 師範
0004,國立臺灣師範大學,06131065,資訊工程學系,D 日,M 碩士,157,0,56,30 臺北市,3 師範
0004,國立臺灣師範大學,06131065,資訊工程學系,D 日,B 學士,219,18,37,30 臺北市,3 師範
0004,國立臺灣師範大學,07141063,電機工程學系,D 日,D 博士,6,0,0,30 臺北市,3 師範
0004,國立臺灣師範大學,07141063,電機工程學系,D 日,M 碩士,85,0,34,30 臺北市,3 師範
0004,國立臺灣師範大學,07141063,電機工程學系,D 日,B 學士,197,17,37,30 臺北市,3 師範
0004,國立臺灣師範大學,07141064,光電科技研究所,D 日,D 博士,0,0,1,30 臺北市,3 師範
0004,國立臺灣師範大學,07141064,光電科技研究所,D 日,M 碩士,0,0,21,30 臺北市,3 師範
0004,國立臺灣師範大學,07141080,光電工程研究所,D 日,D 博士,13,0,0,30 臺北市,3 師範
0004,國立臺灣師範大學,07141080,光電工程研究所,D 日,M 碩士,55,0,0,30 臺北市,3 師範
0004,國立臺灣師範大學,07141080,光電工程學士學位學程,D 日,B 學士,30,9,0,30 臺北市,3 師範
0004,國立臺灣師範大學,07151068,機電工程學系,D 日,D 博士,19,0,1,30 臺北市,3 師範
0004,國立臺灣師範大學,07151068,機電工程學系,D 日,M 碩士,57,0,19,30 臺北市,3 師範
0004,國立臺灣師範大學,07151068,機電工程學系,D 日,B 學士,217,14,45,30 臺北市,3 師範
0004,國立臺灣師範大學,07161081,車輛與能源工程學士學位學程,D 日,B 學士,50,5,0,30 臺北市,3 師範
0004,國立臺灣師範大學,09231071,社會工作學研究所,D 日,M 碩士,78,7,12,30 臺北市,3 師範
0004,國立臺灣師範大學,10141074,運動競技學系,D 日,M 碩士,72,0,23,30 臺北市,3 師範
0004,國立臺灣師範大學,10141074,運動競技學系,D 日,B 學士,290,18,62,30 臺北市,3 師範
0004,國立臺灣師範大學,10152077,運動休閒與餐旅管理研究所,D 日,D 博士,23,0,1,30 臺北市,3 師範
0004,國立臺灣師範大學,10152077,運動休閒與餐旅管理研究所,D 日,M 碩士,114,10,22,30 臺北市,3 師範
0004,國立臺灣師範大學,10152077,運動休閒與餐旅管理研究所運動休閒與餐旅管理碩士在職專班,N 職,M 碩士,75,0,16,30 臺北市,3 師範
0004,國立臺灣師範大學,99999078,管理學院國際時尚高階管理碩士在職專班,N 職,M 碩士,71,0,10,30 臺北市,3 師範
0004,國立臺灣師範大學,99999Y43,師資培育學院,D 日,,0,11,0,30 臺北市,3 師範
0004,國立臺灣師範大學,99999Z99,其他(包括行政助教),D 日,,0,6,0,30 臺北市,3 師範
0005,國立成功大學,01111103,教育研究所,D 日,D 博士,27,0,3,21 臺南市,1 一般
0005,國立成功大學,01111103,教育研究所,D 日,M 碩士,57,8,15,21 臺南市,1 一般
0005,國立成功大學,02121105,科技藝術碩士學位學程,D 日,M 碩士,16,0,12,21 臺南市,1 一般
0005,國立成功大學,02122112,創意產業設計研究所,D 日,D 博士,36,0,4,21 臺南市,1 一般
0005,國立成功大學,02122112,創意產業設計研究所,D 日,M 碩士,52,7,16,21 臺南市,1 一般
0005,國立成功大學,02123113,工業設計學系,D 日,D 博士,70,0,2,21 臺南市,1 一般
0005,國立成功大學,02123113,工業設計學系,D 日,M 碩士,99,0,32,21 臺南市,1 一般
0005,國立成功大學,02123113,工業設計學系,D 日,B 學士,187,13,45,21 臺南市,1 一般
0005,國立成功大學,02123113,工業設計學系,N 職,M 碩士,51,0,6,21 臺南市,1 一般
0005,國立成功大學,02152051,戲劇碩士學位學程,D 日,M 碩士,18,0,0,21 臺南市,1 一般
0005,國立成功大學,02191104,藝術研究所,D 日,M 碩士,48,8,14,21 臺南市,1 一般
0005,國立成功大學,02199Y73,規劃與設計學院,D 日,,0,2,0,21 臺南市,1 一般
0005,國立成功大學,02221110,歷史學系,D 日,D 博士,32,0,3,21 臺南市,1 一般
0005,國立成功大學,02221110,歷史學系,D 日,M 碩士,50,0,7,21 臺南市,1 一般
0005,國立成功大學,02221110,歷史學系,D 日,B 學士,263,23,52,21 臺南市,1 一般
0005,國立成功大學,02222111,考古學研究所,D 日,M 碩士,41,6,3,21 臺南市,1 一般
0005,國立成功大學,02299Y15,文學院,D 日,,0,0,0,21 臺南市,1 一般
0005,國立成功大學,02311108,外國語文學系,D 日,D 博士,21,0,0,21 臺南市,1 一般
0005,國立成功大學,02311108,外國語文學系,D 日,M 碩士,49,0,10,21 臺南市,1 一般
0005,國立成功大學,02311108,外國語文學系,D 日,B 學士,283,25,50,21 臺南市,1 一般
0005,國立成功大學,02321106,台灣文學系,D 日,D 博士,20,0,3,21 臺南市,1 一般
0005,國立成功大學,02321106,台灣文學系,D 日,M 碩士,39,0,6,21 臺南市,1 一般
0005,國立成功大學,02321106,台灣文學系,D 日,B 學士,174,15,37,21 臺南市,1 一般
0005,國立成功大學,02321106,台灣文學系,N 職,M 碩士,12,0,3,21 臺南市,1 一般
0005,國立成功大學,02322107,中國文學系,D 日,D 博士,34,0,12,21 臺南市,1 一般
0005,國立成功大學,02322107,中國文學系中國文學碩士班(含現代文學碩士班),D 日,M 碩士,86,0,18,21 臺南市,1 一般
0005,國立成功大學,02322107,中國文學系,D 日,B 學士,242,32,52,21 臺南市,1 一般
0005,國立成功大學,02322107,中國文學系,N 職,M 碩士,1,0,0,21 臺南市,1 一般
0005,國立成功大學,03111114,經濟學系,D 日,M 碩士,28,0,11,21 臺南市,1 一般
0005,國立成功大學,03111114,經濟學系,D 日,B 學士,263,14,59,21 臺南市,1 一般
0005,國立成功大學,03121115,政治學系政治經濟學博士班,D 日,D 博士,26,0,1,21 臺南市,1 一般
0005,國立成功大學,03121115,政治學系政治經濟學碩士班,D 日,M 碩士,43,0,9,21 臺南市,1 一般
0005,國立成功大學,03121115,政治學系,D 日,B 學士,213,17,56,21 臺南市,1 一般
0005,國立成功大學,03121115,政治學系政治經濟學碩士在職專班,N 職,M 碩士,39,0,18,21 臺南市,1 一般
0005,國立成功大學,03131117,心理學系,D 日,M 碩士,44,0,8,21 臺南市,1 一般
0005,國立成功大學,03131117,心理學系,D 日,B 學士,289,12,61,21 臺南市,1 一般
0005,國立成功大學,03131119,行為醫學研究所,D 日,M 碩士,33,3,13,21 臺南市,1 一般
0005,國立成功大學,03131129,心智科學原理與應用國際博士學位學程,D 日,D 博士,5,0,0,21 臺南市,1 一般
0005,國立成功大學,04111120,會計學系,D 日,D 博士,6,0,0,21 臺南市,1 一般
0005,國立成功大學,04111120,會計學系,D 日,M 碩士,87,0,33,21 臺南市,1 一般
0005,國立成功大學,04111120,會計學系,D 日,B 學士,277,4,65,21 臺南市,1 一般
0005,國立成功大學,04121126,財務金融研究所,D 日,D 博士,5,0,0,21 臺南市,1 一般
0005,國立成功大學,04121126,財務金融研究所,D 日,M 碩士,67,11,23,21 臺南市,1 一般
0005,國立成功大學,04121126,財務金融研究所,N 職,M 碩士,134,0,45,21 臺南市,1 一般
0005,國立成功大學,04131055,高階管理碩士在職專班(EMBA),N 職,M 碩士,234,0,77,21 臺南市,1 一般
0005,國立成功大學,04131056,電信管理研究所,D 日,M 碩士,34,5,18,21 臺南市,1 一般
0005,國立成功大學,04131121,企業管理學系,D 日,D 博士,9,0,1,21 臺南市,1 一般
0005,國立成功大學,04131121,企業管理學系,D 日,M 碩士,125,0,41,21 臺南市,1 一般
0005,國立成功大學,04131121,企業管理學系,D 日,B 學士,237,12,63,21 臺南市,1 一般
0005,國立成功大學,04131121,企業管理學系,N 職,M 碩士,93,0,33,21 臺南市,1 一般
0005,國立成功大學,04131122,經營管理碩士學位學程(AMBA),D 日,M 碩士,48,0,23,21 臺南市,1 一般
0005,國立成功大學,04131124,國際企業研究所,D 日,D 博士,12,0,0,21 臺南市,1 一般
