學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,學生數,教師數,上學年度畢業生數,縣市名稱,體系別
0029,國立臺灣藝術大學,210511,舞蹈學系,N 職,M 碩士,19,0,4,01 新北市,1 一般
0029,國立臺灣藝術大學,210511,舞蹈學系,P 進,B 學士,162,0,31,01 新北市,1 一般
0029,國立臺灣藝術大學,210601,電影學系,D 日,M 碩士,47,0,4,01 新北市,1 一般
0029,國立臺灣藝術大學,210601,電影學系,D 日,B 學士,212,9,41,01 新北市,1 一般
0029,國立臺灣藝術大學,210601,電影學系,N 職,M 碩士,31,0,3,01 新北市,1 一般
0029,國立臺灣藝術大學,210601,電影學系,P 進,B 學士,121,0,13,01 新北市,1 一般
0029,國立臺灣藝術大學,210706,古蹟藝術修護學系,D 日,M 碩士,14,0,0,01 新北市,1 一般
0029,國立臺灣藝術大學,210706,古蹟藝術修護學系,D 日,B 學士,115,8,37,01 新北市,1 一般
0029,國立臺灣藝術大學,210707,(音樂與)表演藝術系,D 日,D 博士,14,0,0,01 新北市,1 一般
0029,國立臺灣藝術大學,210707,(音樂與)表演藝術系,N 職,M 碩士,52,0,0,01 新北市,1 一般
0029,國立臺灣藝術大學,210718,東方藝術學位學程,D 日,M 碩士,11,0,0,01 新北市,1 一般
0029,國立臺灣藝術大學,210902,多媒體動畫藝術學系,D 日,M 碩士,73,0,15,01 新北市,1 一般
0029,國立臺灣藝術大學,210902,多媒體動畫藝術學系,D 日,B 學士,138,9,26,01 新北市,1 一般
0029,國立臺灣藝術大學,211010,藝術管理與文化政策研究所,D 日,D 博士,29,0,0,01 新北市,1 一般
0029,國立臺灣藝術大學,211010,藝術管理與文化政策研究所,D 日,M 碩士,45,3,6,01 新北市,1 一般
0029,國立臺灣藝術大學,230109,創意產業設計研究所,D 日,D 博士,21,4,2,01 新北市,1 一般
0029,國立臺灣藝術大學,230201,視覺(傳達)設計學系,D 日,M 碩士,31,0,11,01 新北市,1 一般
0029,國立臺灣藝術大學,230201,視覺(傳達)設計學系,D 日,B 學士,154,9,27,01 新北市,1 一般
0029,國立臺灣藝術大學,230201,視覺(傳達)設計學系,N 職,M 碩士,38,0,5,01 新北市,1 一般
0029,國立臺灣藝術大學,230201,視覺(傳達)設計學系,N 修,C 二技,82,0,28,01 新北市,2 技職
0029,國立臺灣藝術大學,230201,視覺(傳達)設計學系,P 進,B 學士,134,0,41,01 新北市,1 一般
0029,國立臺灣藝術大學,320301,廣播電視(電影)學系,D 日,M 碩士,74,0,12,01 新北市,1 一般
0029,國立臺灣藝術大學,320301,廣播電視(電影)學系,D 日,B 學士,182,9,40,01 新北市,1 一般
0029,國立臺灣藝術大學,320301,廣播電視(電影)學系,N 職,M 碩士,39,0,5,01 新北市,1 一般
0029,國立臺灣藝術大學,320301,廣播電視(電影)學系,N 修,C 二技,65,0,18,01 新北市,2 技職
0029,國立臺灣藝術大學,320301,廣播電視(電影)學系,P 進,B 學士,142,0,31,01 新北市,1 一般
0029,國立臺灣藝術大學,320702,圖文傳播(藝術)學系,D 日,M 碩士,23,0,12,01 新北市,1 一般
0029,國立臺灣藝術大學,320702,圖文傳播(藝術)學系,D 日,B 學士,185,9,38,01 新北市,1 一般
0029,國立臺灣藝術大學,320702,圖文傳播(藝術)學系,N 職,M 碩士,16,0,4,01 新北市,1 一般
0029,國立臺灣藝術大學,320702,圖文傳播(藝術)學系,P 進,B 學士,171,0,24,01 新北市,1 一般
0029,國立臺灣藝術大學,999901,通識及共同科目,D 日,,0,13,0,01 新北市,1 一般
0029,國立臺灣藝術大學,999903,軍訓教官,D 日,,0,3,0,01 新北市,1 一般
0029,國立臺灣藝術大學,999905,師資培育中心,D 日,,0,5,0,01 新北市,1 一般
0030,國立臺東大學,140101,教育學系,D 日,D 博士,12,0,4,14 臺東縣,1 一般
0030,國立臺東大學,140101,教育學系,D 日,M 碩士,43,0,10,14 臺東縣,1 一般
0030,國立臺東大學,140101,教育學系,D 日,B 學士,186,13,44,14 臺東縣,1 一般
0030,國立臺東大學,140101,教育學系,N 職,M 碩士,150,0,72,14 臺東縣,1 一般
0030,國立臺東大學,140223,國語文補救教學研究所,N 職,M 碩士,23,0,0,14 臺東縣,1 一般
0030,國立臺東大學,140315,體育學系,D 日,M 碩士,23,0,7,14 臺東縣,1 一般
0030,國立臺東大學,140315,體育學系,D 日,B 學士,187,9,49,14 臺東縣,1 一般
0030,國立臺東大學,140315,體育學系,N 職,M 碩士,49,0,21,14 臺東縣,1 一般
0030,國立臺東大學,140401,幼兒教育學系,D 日,M 碩士,22,0,4,14 臺東縣,1 一般
0030,國立臺東大學,140401,幼兒教育學系,D 日,B 學士,197,8,43,14 臺東縣,1 一般
0030,國立臺東大學,140401,幼兒教育學系,N 職,M 碩士,65,0,6,14 臺東縣,1 一般
0030,國立臺東大學,140601,特殊教育學系,D 日,M 碩士,18,0,6,14 臺東縣,1 一般
0030,國立臺東大學,140601,特殊教育學系,D 日,B 學士,179,8,38,14 臺東縣,1 一般
0030,國立臺東大學,140601,特殊教育學系,N 職,M 碩士,54,0,28,14 臺東縣,1 一般
0030,國立臺東大學,140813,數位媒體與文教產業學系,D 日,B 學士,158,3,36,14 臺東縣,1 一般
0030,國立臺東大學,210105,美術產業(發展)學系,D 日,B 學士,198,9,30,14 臺東縣,1 一般
0030,國立臺東大學,210105,美術產業(發展)學系,N 職,M 碩士,18,0,0,14 臺東縣,1 一般
0030,國立臺東大學,210401,音樂學系,D 日,M 碩士,13,0,2,14 臺東縣,1 一般
0030,國立臺東大學,210401,音樂學系,D 日,B 學士,149,9,27,14 臺東縣,1 一般
0030,國立臺東大學,220204,(應用)華語(文)學系,D 日,M 碩士,31,0,5,14 臺東縣,1 一般
0030,國立臺東大學,220204,(應用)華語(文)學系,D 日,B 學士,203,9,46,14 臺東縣,1 一般
0030,國立臺東大學,220204,(應用)華語(文)學系,N 職,M 碩士,3,0,1,14 臺東縣,1 一般
0030,國立臺東大學,220310,英美(語)文學系,D 日,B 學士,195,11,39,14 臺東縣,1 一般
0030,國立臺東大學,220403,兒童文學研究所,D 日,D 博士,26,0,0,14 臺東縣,1 一般
0030,國立臺東大學,220403,兒童文學研究所,D 日,M 碩士,43,7,4,14 臺東縣,1 一般
0030,國立臺東大學,220403,兒童文學研究所,N 職,M 碩士,48,0,19,14 臺東縣,1 一般
0030,國立臺東大學,311024,公共與文化事務學系,D 日,M 碩士,39,0,10,14 臺東縣,1 一般
0030,國立臺東大學,311024,公共與文化事務學系,D 日,B 學士,175,11,41,14 臺東縣,1 一般
0030,國立臺東大學,311024,公共與文化事務學系,N 職,M 碩士,65,0,13,14 臺東縣,1 一般
0030,國立臺東大學,420103,生命科學系,D 日,M 碩士,27,0,12,14 臺東縣,1 一般
0030,國立臺東大學,420103,生命科學系,D 日,B 學士,204,9,43,14 臺東縣,1 一般
0030,國立臺東大學,449901,應用科學系,D 日,M 碩士,10,0,0,14 臺東縣,1 一般
0030,國立臺東大學,449901,應用科學系,D 日,B 學士,369,12,85,14 臺東縣,1 一般
0030,國立臺東大學,460101,數學系,D 日,B 學士,0,0,42,14 臺東縣,1 一般
0030,國立臺東大學,460102,應用數學系,D 日,B 學士,180,9,0,14 臺東縣,1 一般
0030,國立臺東大學,480109,資訊管理(技術)學系,D 日,M 碩士,14,0,13,14 臺東縣,1 一般
0030,國立臺東大學,480109,資訊管理(技術)學系,D 日,B 學士,184,9,45,14 臺東縣,1 一般
0030,國立臺東大學,480109,資訊管理(技術)學系,N 職,M 碩士,31,0,21,14 臺東縣,1 一般
0030,國立臺東大學,480109,資訊管理(技術)學系,P 進,B 學士,171,0,33,14 臺東縣,1 一般
0030,國立臺東大學,520114,資訊工程學系,D 日,B 學士,367,11,73,14 臺東縣,1 一般
0030,國立臺東大學,810241,文化資源與休閒產業學系,D 日,M 碩士,17,0,7,14 臺東縣,1 一般
0030,國立臺東大學,810241,文化資源與休閒產業學系,D 日,B 學士,196,9,33,14 臺東縣,1 一般
0030,國立臺東大學,810241,文化資源與休閒產業學系,N 職,M 碩士,40,0,23,14 臺東縣,1 一般
0030,國立臺東大學,810302,運動競技學系,D 日,B 學士,57,2,0,14 臺東縣,1 一般
0030,國立臺東大學,810508,休閒(事業)管理學系,N 職,M 碩士,60,0,16,14 臺東縣,1 一般
0030,國立臺東大學,810513,身心整合與運動休閒產業學系,D 日,B 學士,163,7,34,14 臺東縣,1 一般
0030,國立臺東大學,810513,身心整合與運動休閒產業學系,N 職,M 碩士,35,0,17,14 臺東縣,1 一般
0030,國立臺東大學,850115,綠色科技產業學士班,D 日,M 碩士,2,0,1,14 臺東縣,1 一般
0030,國立臺東大學,850115,綠色科技產業學士班,P 進,B 學士,1,0,3,14 臺東縣,1 一般
0030,國立臺東大學,999901,通識及共同科目,D 日,,0,7,0,14 臺東縣,1 一般
0030,國立臺東大學,999903,軍訓教官,D 日,,0,5,0,14 臺東縣,1 一般
0030,國立臺東大學,999905,師資培育中心,D 日,,0,5,0,14 臺東縣,1 一般
0030,國立臺東大學,999909,校長,D 日,,0,1,0,14 臺東縣,1 一般
0031,國立宜蘭大學,220301,外國語文學系,D 日,M 碩士,10,0,0,02 宜蘭縣,1 一般
0031,國立宜蘭大學,220301,外國語文學系,D 日,B 學士,208,7,55,02 宜蘭縣,1 一般
0031,國立宜蘭大學,349939,高階(主管)(經營)(企業)管理碩士(EMBA),N 職,M 碩士,34,0,11,02 宜蘭縣,1 一般
0031,國立宜蘭大學,349966,應用經濟與管理學系,D 日,M 碩士,39,0,27,02 宜蘭縣,1 一般
0031,國立宜蘭大學,349966,應用經濟與管理學系,D 日,B 學士,355,16,98,02 宜蘭縣,1 一般
0031,國立宜蘭大學,480206,多媒體網路通訊數位學系,N 職,M 碩士,67,0,17,02 宜蘭縣,1 一般
0031,國立宜蘭大學,520101,電機(與控制)工程學系,D 日,M 碩士,27,0,9,02 宜蘭縣,1 一般
0031,國立宜蘭大學,520101,電機(與控制)工程學系,D 日,B 學士,325,15,70,02 宜蘭縣,1 一般
0031,國立宜蘭大學,520101,電機(與控制)工程學系,P 進,B 學士,107,0,27,02 宜蘭縣,1 一般
0031,國立宜蘭大學,520103,(微)電子(工程)學系,D 日,M 碩士,33,0,14,02 宜蘭縣,1 一般
0031,國立宜蘭大學,520103,(微)電子(工程)學系,D 日,B 學士,325,15,75,02 宜蘭縣,1 一般
0031,國立宜蘭大學,520103,(微)電子(工程)學系,N 修,B 學士,35,0,0,02 宜蘭縣,1 一般
0031,國立宜蘭大學,520103,(微)電子(工程)學系,P 進,B 學士,0,0,18,02 宜蘭縣,1 一般
0031,國立宜蘭大學,520114,資訊工程學系,D 日,M 碩士,25,0,16,02 宜蘭縣,1 一般
0031,國立宜蘭大學,520114,資訊工程學系,D 日,B 學士,185,10,35,02 宜蘭縣,1 一般
0031,國立宜蘭大學,520196,電機(資訊)學院,N 職,M 碩士,30,0,7,02 宜蘭縣,1 一般
0031,國立宜蘭大學,520226,(機械與)機電工程學系,D 日,M 碩士,35,0,9,02 宜蘭縣,1 一般
0031,國立宜蘭大學,520226,(機械與)機電工程學系,D 日,B 學士,372,15,78,02 宜蘭縣,1 一般
0031,國立宜蘭大學,520226,(機械與)機電工程學系,N 修,B 學士,104,0,0,02 宜蘭縣,1 一般
0031,國立宜蘭大學,520226,(機械與)機電工程學系,P 進,B 學士,0,0,24,02 宜蘭縣,1 一般
0031,國立宜蘭大學,520239,生物(產業)機電工程學系,D 日,M 碩士,32,0,9,02 宜蘭縣,1 一般
0031,國立宜蘭大學,520239,生物(產業)機電工程學系,D 日,B 學士,201,12,42,02 宜蘭縣,1 一般
0031,國立宜蘭大學,520301,土木工程學系,D 日,M 碩士,33,0,17,02 宜蘭縣,1 一般
0031,國立宜蘭大學,520301,土木工程學系,D 日,B 學士,433,15,92,02 宜蘭縣,1 一般
0031,國立宜蘭大學,520403,化(學)工(程)與材料工程學系,D 日,M 碩士,29,0,14,02 宜蘭縣,1 一般
0031,國立宜蘭大學,520403,化(學)工(程)與材料工程學系,D 日,B 學士,366,16,71,02 宜蘭縣,1 一般
0031,國立宜蘭大學,520901,環境工程學系,D 日,M 碩士,30,0,11,02 宜蘭縣,1 一般
0031,國立宜蘭大學,520901,環境工程學系,D 日,B 學士,200,11,45,02 宜蘭縣,1 一般
0031,國立宜蘭大學,520901,環境工程學系,P 進,B 學士,91,0,21,02 宜蘭縣,1 一般
0031,國立宜蘭大學,521317,綠色科技學位學程,N 職,M 碩士,25,0,10,02 宜蘭縣,1 一般
0031,國立宜蘭大學,580107,建築與永續規劃研究所,D 日,M 碩士,44,5,14,02 宜蘭縣,1 一般
0031,國立宜蘭大學,620207,生物技術與動物科學系,D 日,D 博士,14,0,1,02 宜蘭縣,1 一般
0031,國立宜蘭大學,620207,生物技術與動物科學系,D 日,M 碩士,65,0,26,02 宜蘭縣,1 一般
0031,國立宜蘭大學,620207,生物技術與動物科學系,D 日,B 學士,381,20,93,02 宜蘭縣,1 一般
0031,國立宜蘭大學,620301,園藝學系,D 日,M 碩士,24,0,9,02 宜蘭縣,1 一般
0031,國立宜蘭大學,620301,園藝學系,D 日,B 學士,213,11,51,02 宜蘭縣,1 一般
0031,國立宜蘭大學,620601,食品科學系,D 日,M 碩士,40,0,12,02 宜蘭縣,1 一般
0031,國立宜蘭大學,620601,食品科學系,D 日,B 學士,389,15,95,02 宜蘭縣,1 一般
0031,國立宜蘭大學,620601,食品科學系,P 進,B 學士,53,0,16,02 宜蘭縣,1 一般
0031,國立宜蘭大學,621001,森林(暨)(自然保育)(自然資源)學系,D 日,M 碩士,26,0,9,02 宜蘭縣,1 一般
0031,國立宜蘭大學,621001,森林(暨)(自然保育)(自然資源)學系,D 日,B 學士,205,11,53,02 宜蘭縣,1 一般
0031,國立宜蘭大學,629999,生物資源學院(不分系),N 職,M 碩士,33,0,13,02 宜蘭縣,1 一般
0031,國立宜蘭大學,810532,休閒產業與健康促進學系,D 日,B 學士,183,6,0,02 宜蘭縣,1 一般
0031,國立宜蘭大學,810532,休閒產業與健康促進學系,P 進,B 學士,62,0,0,02 宜蘭縣,1 一般
0031,國立宜蘭大學,999901,通識及共同科目,D 日,,0,33,0,02 宜蘭縣,1 一般
0031,國立宜蘭大學,999903,軍訓教官,D 日,,0,3,0,02 宜蘭縣,1 一般
0031,國立宜蘭大學,999909,校長,D 日,,0,1,0,02 宜蘭縣,1 一般
0032,國立聯合大學,220102,臺灣語文(與傳播)學系,D 日,M 碩士,7,0,0,05 苗栗縣,1 一般
0032,國立聯合大學,220102,臺灣語文(與傳播)學系,D 日,B 學士,194,10,39,05 苗栗縣,1 一般
0032,國立聯合大學,220204,(應用)華語(文)學系,D 日,B 學士,206,11,57,05 苗栗縣,1 一般
0032,國立聯合大學,220303,應用外語系,P 進,B 學士,130,11,26,05 苗栗縣,1 一般
0032,國立聯合大學,220707,客家語言與傳播研究所,D 日,M 碩士,43,5,9,05 苗栗縣,1 一般
0032,國立聯合大學,230150,文化創意與數位行銷學系,D 日,B 學士,42,0,0,05 苗栗縣,1 一般
0032,國立聯合大學,230303,工業(產品)設計學系,D 日,M 碩士,10,0,6,05 苗栗縣,1 一般
0032,國立聯合大學,230303,工業(產品)設計學系,D 日,B 學士,174,9,50,05 苗栗縣,1 一般
0032,國立聯合大學,230303,工業(產品)設計學系,P 進,B 學士,105,0,0,05 苗栗縣,1 一般
0032,國立聯合大學,239905,原住民文化創意產業學位學程,D 日,B 學士,21,0,0,05 苗栗縣,1 一般
0032,國立聯合大學,239988,藝術設計類產業研發專班,D 日,M 碩士,12,0,2,05 苗栗縣,1 一般
0032,國立聯合大學,310108,經濟與社會研究所,D 日,M 碩士,2,0,2,05 苗栗縣,1 一般
0032,國立聯合大學,311015,資訊與社會研究所,D 日,M 碩士,13,6,17,05 苗栗縣,1 一般
0032,國立聯合大學,340303,經營(與)管理(技術)學系,D 日,M 碩士,29,0,19,05 苗栗縣,1 一般
0032,國立聯合大學,340303,經營(與)管理(技術)學系,D 日,B 學士,592,19,131,05 苗栗縣,1 一般
0032,國立聯合大學,340303,經營(與)管理(技術)學系,P 進,B 學士,216,0,49,05 苗栗縣,1 一般
0032,國立聯合大學,340501,(計量)(數量)財務金融學系,D 日,B 學士,197,7,46,05 苗栗縣,1 一般
0032,國立聯合大學,340501,(計量)(數量)財務金融學系,P 進,B 學士,145,0,0,05 苗栗縣,1 一般
0032,國立聯合大學,480109,資訊管理(技術)學系,D 日,M 碩士,25,0,8,05 苗栗縣,1 一般
0032,國立聯合大學,480109,資訊管理(技術)學系,D 日,B 學士,333,13,84,05 苗栗縣,1 一般
0032,國立聯合大學,520101,電機(與控制)工程學系,D 日,M 碩士,45,0,16,05 苗栗縣,1 一般
0032,國立聯合大學,520101,電機(與控制)工程學系,D 日,B 學士,675,24,153,05 苗栗縣,1 一般
0032,國立聯合大學,520103,(微)電子(工程)學系,D 日,M 碩士,33,0,13,05 苗栗縣,1 一般
0032,國立聯合大學,520103,(微)電子(工程)學系,D 日,B 學士,696,28,159,05 苗栗縣,1 一般
0032,國立聯合大學,520103,(微)電子(工程)學系,P 進,B 學士,27,0,40,05 苗栗縣,1 一般
0032,國立聯合大學,520106,光電(科學與)工程學系,D 日,M 碩士,33,0,8,05 苗栗縣,1 一般
0032,國立聯合大學,520106,光電(科學與)工程學系,D 日,B 學士,344,14,85,05 苗栗縣,1 一般
0032,國立聯合大學,520114,資訊工程學系,D 日,M 碩士,14,0,5,05 苗栗縣,1 一般
0032,國立聯合大學,520114,資訊工程學系,D 日,B 學士,178,11,51,05 苗栗縣,1 一般
0032,國立聯合大學,520114,資訊工程學系,P 進,B 學士,184,0,31,05 苗栗縣,1 一般
0032,國立聯合大學,520201,(動力)機械工程學系,D 日,M 碩士,46,0,16,05 苗栗縣,1 一般
0032,國立聯合大學,520201,(動力)機械工程學系,D 日,B 學士,719,24,178,05 苗栗縣,1 一般
0032,國立聯合大學,520201,(動力)機械工程學系,P 進,B 學士,48,0,34,05 苗栗縣,1 一般
0032,國立聯合大學,520310,土木(與)防災工程學系,D 日,M 碩士,19,0,6,05 苗栗縣,1 一般
0032,國立聯合大學,520310,土木(與)防災工程學系,D 日,B 學士,205,10,49,05 苗栗縣,1 一般
0032,國立聯合大學,520310,土木(與)防災工程學系,P 進,B 學士,181,0,29,05 苗栗縣,1 一般
0032,國立聯合大學,520401,化學工程學系,D 日,M 碩士,28,0,11,05 苗栗縣,1 一般
0032,國立聯合大學,520401,化學工程學系,D 日,B 學士,357,16,96,05 苗栗縣,1 一般
0032,國立聯合大學,520401,化學工程學系,P 進,B 學士,150,0,31,05 苗栗縣,1 一般
0032,國立聯合大學,520502,材料科學(與)(工程)學系,D 日,M 碩士,16,0,8,05 苗栗縣,1 一般
0032,國立聯合大學,520502,材料科學(與)(工程)學系,D 日,B 學士,184,10,28,05 苗栗縣,1 一般
0032,國立聯合大學,520515,材料與化學工程研究所,D 日,D 博士,9,0,0,05 苗栗縣,1 一般
0032,國立聯合大學,520905,環境與安全(衛生)工程學系,D 日,M 碩士,34,0,18,05 苗栗縣,1 一般
0032,國立聯合大學,520905,環境與安全(衛生)工程學系,D 日,B 學士,365,15,91,05 苗栗縣,1 一般
0032,國立聯合大學,521309,能源(應用)(工程)系,D 日,M 碩士,15,0,9,05 苗栗縣,1 一般
0032,國立聯合大學,521309,能源(應用)(工程)系,D 日,B 學士,161,9,40,05 苗栗縣,1 一般
0032,國立聯合大學,580101,建築(工程)學系,D 日,M 碩士,16,0,5,05 苗栗縣,1 一般
0032,國立聯合大學,580101,建築(工程)學系,D 日,B 學士,240,12,31,05 苗栗縣,1 一般
0032,國立聯合大學,580101,建築(工程)學系,P 進,B 學士,156,0,23,05 苗栗縣,1 一般
0032,國立聯合大學,810243,文化觀光產業學系,D 日,B 學士,133,6,0,05 苗栗縣,1 一般
0032,國立聯合大學,810243,文化觀光產業學系,P 進,B 學士,87,0,0,05 苗栗縣,1 一般
0032,國立聯合大學,999901,通識及共同科目,D 日,,0,18,0,05 苗栗縣,1 一般
0032,國立聯合大學,999903,軍訓教官,D 日,,0,4,0,05 苗栗縣,1 一般
0032,國立聯合大學,999904,護理教師,D 日,,0,1,0,05 苗栗縣,1 一般
0032,國立聯合大學,999909,校長,D 日,,0,1,0,05 苗栗縣,1 一般
0033,國立虎尾科技大學,220303,應用外語系,D 日,B 四技,430,19,109,09 雲林縣,2 技職
0033,國立虎尾科技大學,220303,應用外語系,N 修,B 四技,6,0,4,09 雲林縣,2 技職
0033,國立虎尾科技大學,230203,(數位)(多)媒體(創意)設計學系,D 日,M 碩士,26,0,5,09 雲林縣,2 技職
0033,國立虎尾科技大學,230203,(數位)(多)媒體(創意)設計學系,D 日,B 四技,243,10,56,09 雲林縣,2 技職
0033,國立虎尾科技大學,230203,(數位)(多)媒體(創意)設計學系,D 日,C 二技,76,0,30,09 雲林縣,2 技職
0033,國立虎尾科技大學,230203,(數位)(多)媒體(創意)設計學系,N 修,C 二技,46,0,14,09 雲林縣,2 技職
0033,國立虎尾科技大學,340301,企業管理學系,D 日,M 碩士,31,0,17,09 雲林縣,2 技職
0033,國立虎尾科技大學,340301,企業管理學系,D 日,B 四技,417,11,112,09 雲林縣,2 技職
0033,國立虎尾科技大學,340301,企業管理學系,N 職,M 碩士,57,0,25,09 雲林縣,2 技職
0033,國立虎尾科技大學,340301,企業管理學系,N 修,C 二技,40,0,25,09 雲林縣,2 技職
0033,國立虎尾科技大學,340501,(計量)(數量)財務金融學系,D 日,M 碩士,20,0,11,09 雲林縣,2 技職
0033,國立虎尾科技大學,340501,(計量)(數量)財務金融學系,D 日,B 四技,236,11,53,09 雲林縣,2 技職
0033,國立虎尾科技大學,340501,(計量)(數量)財務金融學系,N 修,B 四技,231,0,42,09 雲林縣,2 技職
0033,國立虎尾科技大學,340501,(計量)(數量)財務金融學系,N 修,C 二技,36,0,31,09 雲林縣,2 技職
0033,國立虎尾科技大學,349906,工業管理(與經營資訊)學系,D 日,M 碩士,40,0,19,09 雲林縣,2 技職
0033,國立虎尾科技大學,349906,工業管理(與經營資訊)學系,D 日,B 四技,419,12,103,09 雲林縣,2 技職
0033,國立虎尾科技大學,349906,工業管理(與經營資訊)學系,N 職,M 碩士,33,0,15,09 雲林縣,2 技職
0033,國立虎尾科技大學,420302,(自然)生物科技學系,D 日,M 碩士,51,0,17,09 雲林縣,2 技職
0033,國立虎尾科技大學,420302,(自然)生物科技學系,D 日,B 四技,235,14,54,09 雲林縣,2 技職
0033,國立虎尾科技大學,420302,(自然)生物科技學系,N 職,M 碩士,20,0,2,09 雲林縣,2 技職
0033,國立虎尾科技大學,420377,生物科技類產學專班,D 日,B 四技,4,0,42,09 雲林縣,2 技職
0033,國立虎尾科技大學,480109,資訊管理(技術)學系,D 日,M 碩士,35,0,21,09 雲林縣,2 技職
0033,國立虎尾科技大學,480109,資訊管理(技術)學系,D 日,B 四技,224,13,47,09 雲林縣,2 技職
0033,國立虎尾科技大學,480109,資訊管理(技術)學系,N 職,M 碩士,34,0,25,09 雲林縣,2 技職
0033,國立虎尾科技大學,480109,資訊管理(技術)學系,N 修,B 四技,215,0,39,09 雲林縣,2 技職
0033,國立虎尾科技大學,520101,電機(與控制)工程學系,D 日,M 碩士,86,0,28,09 雲林縣,2 技職
0033,國立虎尾科技大學,520101,電機(與控制)工程學系,D 日,B 四技,423,22,105,09 雲林縣,2 技職
0033,國立虎尾科技大學,520101,電機(與控制)工程學系,D 日,C 二技,65,0,38,09 雲林縣,2 技職
0033,國立虎尾科技大學,520101,電機(與控制)工程學系,N 職,M 碩士,10,0,4,09 雲林縣,2 技職
0033,國立虎尾科技大學,520101,電機(與控制)工程學系,N 修,B 四技,206,0,39,09 雲林縣,2 技職
0033,國立虎尾科技大學,520103,(微)電子(工程)學系,D 日,M 碩士,51,0,19,09 雲林縣,2 技職
0033,國立虎尾科技大學,520103,(微)電子(工程)學系,D 日,B 四技,215,16,53,09 雲林縣,2 技職
0033,國立虎尾科技大學,520103,(微)電子(工程)學系,D 日,C 二技,36,0,28,09 雲林縣,2 技職
0033,國立虎尾科技大學,520106,光電(科學與)工程學系,D 日,D 博士,14,0,1,09 雲林縣,2 技職
0033,國立虎尾科技大學,520106,光電(科學與)工程學系,D 日,M 碩士,72,0,35,09 雲林縣,2 技職
0033,國立虎尾科技大學,520106,光電(科學與)工程學系,D 日,B 四技,429,18,99,09 雲林縣,2 技職
0033,國立虎尾科技大學,520106,光電(科學與)工程學系,N 職,M 碩士,10,0,3,09 雲林縣,2 技職
0033,國立虎尾科技大學,520109,光電與材料科技學系,D 日,M 碩士,8,0,0,09 雲林縣,2 技職
0033,國立虎尾科技大學,520114,資訊工程學系,D 日,M 碩士,65,0,17,09 雲林縣,2 技職
0033,國立虎尾科技大學,520114,資訊工程學系,D 日,B 四技,414,15,98,09 雲林縣,2 技職
0033,國立虎尾科技大學,520121,自動化(控制)工程系,D 日,M 碩士,43,0,24,09 雲林縣,2 技職
0033,國立虎尾科技大學,520121,自動化(控制)工程系,D 日,B 四技,426,15,103,09 雲林縣,2 技職
0033,國立虎尾科技大學,520201,(動力)機械工程學系,D 日,D 博士,12,0,3,09 雲林縣,2 技職
0033,國立虎尾科技大學,520201,(動力)機械工程學系,D 日,M 碩士,59,0,21,09 雲林縣,2 技職
0033,國立虎尾科技大學,520201,(動力)機械工程學系,D 日,B 四技,412,17,87,09 雲林縣,2 技職
0033,國立虎尾科技大學,520201,(動力)機械工程學系,N 職,M 碩士,14,0,3,09 雲林縣,2 技職
0033,國立虎尾科技大學,520202,車輛工程系,D 日,M 碩士,29,0,18,09 雲林縣,2 技職
0033,國立虎尾科技大學,520202,車輛工程系,D 日,B 四技,426,14,85,09 雲林縣,2 技職
0033,國立虎尾科技大學,520202,車輛工程系,N 修,B 四技,215,0,33,09 雲林縣,2 技職
0033,國立虎尾科技大學,520206,飛機(系統)工程學系,D 日,M 碩士,44,0,18,09 雲林縣,2 技職
0033,國立虎尾科技大學,520206,飛機(系統)工程學系,D 日,B 四技,881,25,207,09 雲林縣,2 技職
0033,國立虎尾科技大學,520215,機械設計工程學系,D 日,M 碩士,50,0,27,09 雲林縣,2 技職
0033,國立虎尾科技大學,520215,機械設計工程學系,D 日,B 四技,441,16,93,09 雲林縣,2 技職
0033,國立虎尾科技大學,520220,機械與電腦(輔助)工程學系,D 日,M 碩士,72,0,25,09 雲林縣,2 技職
0033,國立虎尾科技大學,520220,機械與電腦(輔助)工程學系,D 日,B 四技,437,18,105,09 雲林縣,2 技職
0033,國立虎尾科技大學,520220,機械與電腦(輔助)工程學系,N 職,M 碩士,38,0,8,09 雲林縣,2 技職
0033,國立虎尾科技大學,520220,機械與電腦(輔助)工程學系,N 修,B 四技,258,0,35,09 雲林縣,2 技職
0033,國立虎尾科技大學,520502,材料科學(與)(工程)學系,D 日,M 碩士,55,0,26,09 雲林縣,2 技職
0033,國立虎尾科技大學,520502,材料科學(與)(工程)學系,D 日,B 四技,412,16,84,09 雲林縣,2 技職
0033,國立虎尾科技大學,520502,材料科學(與)(工程)學系,N 職,M 碩士,14,0,1,09 雲林縣,2 技職
0033,國立虎尾科技大學,529977,工程類產學專班,N 修,B 四技,68,0,24,09 雲林縣,2 技職
0033,國立虎尾科技大學,629977,農業類產學專班,D 日,B 四技,83,0,0,09 雲林縣,2 技職
0033,國立虎尾科技大學,810209,休閒遊憩(事業)學系,D 日,M 碩士,19,0,21,09 雲林縣,2 技職
0033,國立虎尾科技大學,810209,休閒遊憩(事業)學系,D 日,B 四技,231,10,54,09 雲林縣,2 技職
0033,國立虎尾科技大學,810209,休閒遊憩(事業)學系,N 職,M 碩士,14,0,0,09 雲林縣,2 技職
